city,lat,lng,country,code,population
Wausau,44.9616,-89.6439,United States,USA,74186
Camden,39.9361,-75.1072,United States,USA,74420
Schaumburg,42.0307,-88.0838,United States,USA,74446
Shanxian,34.7904,116.08,China,CHN,74459
Manokwari,-0.8711,134.0693,Indonesia,IDN,74504
Bolingbrook,41.6911,-88.1012,United States,USA,74518
Missouri City,29.5634,-95.5377,United States,USA,74561
Toledo,39.867,-4.0167,Spain,ESP,74632
Greenock,55.9333,-4.75,United Kingdom,GBR,74635
Cachoeira do Sul,-30.03,-52.91,Brazil,BRA,74694
Zephyrhills,28.2404,-82.1796,United States,USA,74712
Darhan,49.6167,106.35,Mongolia,MNG,74738
Franklin,35.9215,-86.8522,United States,USA,74794
Red Deer,52.2666,-113.8,Canada,CAN,74857
Evanston,42.0463,-87.6942,United States,USA,74895
Bombo,0.5833,32.5333,Uganda,UGA,75000
Gode,5.95,43.45,Ethiopia,ETH,75000
Oshkosh,44.0242,-88.561,United States,USA,75057
Idah,7.1104,6.7399,Nigeria,NGA,75087
Agrinio,38.6218,21.4077,Greece,GRC,75233
Kompong Chhnang,12.2505,104.6666,Cambodia,KHM,75244
Bethlehem,40.6266,-75.3679,United States,USA,75293
Union City,37.603,-122.0187,United States,USA,75322
Hilton Head Island,32.1896,-80.7499,United States,USA,75328
Campo Murao,-24.0496,-52.42,Brazil,BRA,75401
Arlington Heights,42.0955,-87.9825,United States,USA,75525
Nevsehir,38.624,34.724,Turkey,TUR,75527
Davis,38.5552,-121.7365,United States,USA,75553
Wyoming,42.8909,-85.7067,United States,USA,75567
Boynton Beach,26.5282,-80.0812,United States,USA,75569
Galway,53.2724,-9.0488,Ireland,IRL,75594
San Ramon,37.7625,-121.9366,United States,USA,75639
Layton,41.0773,-111.9618,United States,USA,75655
Buynaksk,42.8335,47.113,Russia,RUS,75800
Kamensk Shakhtinskiy,48.3318,40.2518,Russia,RUS,75814
Mackay,-21.1439,149.15,Australia,AUS,75922
Tailai,46.3904,123.41,China,CHN,75992
Baytown,29.7607,-94.9628,United States,USA,75992
Tamanrasset,22.785,5.5228,Algeria,DZA,76000
Saint Augustine,29.8979,-81.31,United States,USA,76129
Birobidzhan,48.7974,132.9508,Russia,RUS,76146
Sakhon Nakhon,17.1679,104.1479,Thailand,THA,76237
Tuban,-6.8995,112.05,Indonesia,IDN,76242
Babahoyo,-1.7996,-79.54,Ecuador,ECU,76279
Masvingo,-20.0596,30.82,Zimbabwe,ZWE,76311
Honiara,-9.438,159.9498,Solomon Islands,SLB,76328
Perris,33.7897,-117.2233,United States,USA,76331
Tucurui,-3.68,-49.72,Brazil,BRA,76337
Anniston,33.6713,-85.8137,United States,USA,76350
Gary,41.5906,-87.3472,United States,USA,76424
Al Musayyib,32.7786,44.29,Iraq,IRQ,76454
Baldwin Park,34.0829,-117.972,United States,USA,76464
Porterville,36.0636,-119.0332,United States,USA,76512
Sao Joao da Boa Vista,-21.98,-46.79,Brazil,BRA,76540
Jatai,-17.8796,-51.75,Brazil,BRA,76547
Uttaradit,17.6316,100.0972,Thailand,THA,76630
Upland,34.1178,-117.6603,United States,USA,76684
Oudtshoorn,-33.58,22.19,South Africa,ZAF,76708
Lake Jackson,29.052,-95.4518,United States,USA,76721
San Felipe,10.336,-68.746,Venezuela,VEN,76766
Pori,61.4789,21.7749,Finland,FIN,76772
Loveland,40.4168,-105.0622,United States,USA,76897
Karur,10.9504,78.0833,India,IND,76915
Sarqan,45.4203,79.9149,Kazakhstan,KAZ,76919
Thakhek,17.4112,104.8361,Laos,LAO,76928
Altoona,40.5084,-78.401,United States,USA,76943
La Rochelle,46.1667,-1.15,France,FRA,76997
Butare,-2.5896,29.73,Rwanda,RWA,77000
Elizabethtown,37.7033,-85.8771,United States,USA,77016
Sao Mateus,-18.7296,-39.86,Brazil,BRA,77117
Hammond,41.617,-87.4908,United States,USA,77134
Ovalle,-30.59,-71.2001,Chile,CHL,77138
Fort Myers,26.6197,-81.8306,United States,USA,77146
Battle Creek,42.2985,-85.2295,United States,USA,77174
Jiexiu,37.04,111.9,China,CHN,77178
San Carlos,9.658,-68.59,Venezuela,VEN,77192
Ende,-8.8623,121.6489,Indonesia,IDN,77205
Kayes,14.45,-11.44,Mali,MLI,77207
Plymouth,45.0225,-93.4617,United States,USA,77216
Goodyear,33.2613,-112.3622,United States,USA,77258
Watsonville,36.9206,-121.7706,United States,USA,77266
Folsom,38.6751,-121.1476,United States,USA,77271
Pharr,26.1687,-98.1904,United States,USA,77320
Soke,37.7512,27.4103,Turkey,TUR,77341
Itauna,-20.06,-44.57,Brazil,BRA,77400
Auburn,47.3039,-122.2108,United States,USA,77472
Kars,40.6085,43.0975,Turkey,TUR,77486
Milpitas,37.4338,-121.8921,United States,USA,77528
Numan,9.4604,12.04,Nigeria,NGA,77617
Hakkari,37.5744,43.7408,Turkey,TUR,77699
Linkou,45.2819,130.2519,China,CHN,77754
Marsala,37.8054,12.4387,Italy,ITA,77784
Bellflower,33.888,-118.1271,United States,USA,77790
Lebanon,40.3412,-76.4228,United States,USA,77839
Gangtok,27.3333,88.6166,India,IND,77900
Flagstaff,35.1867,-111.6175,United States,USA,78065
Wheeling,40.0753,-80.6951,United States,USA,78088
Wa,10.0604,-2.5,Ghana,GHA,78107
Anderson,34.521,-82.6477,United States,USA,78138
Zahle,33.8501,35.9042,Lebanon,LBN,78145
Umea,63.83,20.24,Sweden,SWE,78197
Pingyi,35.5104,117.62,China,CHN,78254
Florence,34.83,-87.6658,United States,USA,78321
St.-Jerome,45.7666,-74,Canada,CAN,78439
Springdale,36.1897,-94.1574,United States,USA,78557
Newark,40.0703,-82.4252,United States,USA,78563
Sao Joao del Rei,-21.13,-44.25,Brazil,BRA,78592
Dondo,-19.6196,34.73,Mozambique,MOZ,78648
Ceuta,35.889,-5.307,Spain,ESP,78674
Gualeguaychu,-33.02,-58.52,Argentina,ARG,78676
Kankakee,41.1019,-87.8643,United States,USA,78682
Biel,47.1666,7.25,Switzerland,CHE,78708
Tres Lagoas,-20.79,-51.72,Brazil,BRA,78712
Hania,35.5122,24.0156,Greece,GRC,78728
Sagaing,21.88,95.962,Burma,MMR,78739
Shulan,44.4091,126.9487,China,CHN,78764
Chino Hills,33.9508,-117.7254,United States,USA,78822
Kupyansk,49.7218,37.5981,Ukraine,UKR,78870
Alameda,37.767,-122.2673,United States,USA,78906
Slatina,44.435,24.371,Romania,ROU,78988
Inowroclaw,52.7799,18.25,Poland,POL,79007
Paysandu,-32.33,-58.08,Uruguay,URY,79016
Kokomo,40.464,-86.1277,United States,USA,79048
Kadoma,-18.33,29.9099,Zimbabwe,ZWE,79174
Cheyenne,41.1418,-104.7943,United States,USA,79217
Abaetetuba,-1.7245,-48.8849,Brazil,BRA,79420
Parma,41.3842,-81.7286,United States,USA,79425
Shadrinsk,56.0837,63.6333,Russia,RUS,79479
Ouahigouya,13.5704,-2.42,Burkina Faso,BFA,79504
Beni Mazar,28.4904,30.81,Egypt,EGY,79553
New Rochelle,40.9305,-73.7836,United States,USA,79557
Itumbiara,-18.3996,-49.21,Brazil,BRA,79582
Kropotkin,45.4471,40.5821,Russia,RUS,79599
Erdenet,49.0533,104.1183,Mongolia,MNG,79647
Quillota,-32.88,-71.26,Chile,CHL,79686
Khaskovo,41.9438,25.5633,Bulgaria,BGR,79699
Brooklyn Park,45.1112,-93.3505,United States,USA,79707
Prachin Buri,14.0572,101.3768,Thailand,THA,79757
Deerfield Beach,26.305,-80.1278,United States,USA,79764
Valdosta,30.8503,-83.2789,United States,USA,79844
Ciudad Mante,22.7334,-98.95,Mexico,MEX,79981
Nabatiye et Tahta,33.3833,35.45,Lebanon,LBN,80000
Capenda-Camulemba,-9.4196,18.43,Angola,AGO,80000
Xigaze,29.25,88.8833,China,CHN,80000
Koktokay,47.0004,89.4666,China,CHN,80000
Vorkuta,67.5,64.01,Russia,RUS,80039
Al Karak,31.1851,35.7047,Jordan,JOR,80062
Meiganga,6.5205,14.29,Cameroon,CMR,80100
Musan,42.2304,129.2304,"Korea, North",PRK,80146
Mbalmayo,3.5204,11.5,Cameroon,CMR,80206
Lawrence,42.7003,-71.1626,United States,USA,80209
Kilifi,-3.6096,39.85,Kenya,KEN,80339
Uvinza,-5.1196,30.39,Tanzania,TZA,80350
Tustin,33.7309,-117.8106,United States,USA,80395
Mountain View,37.4001,-122.0796,United States,USA,80447
Huacho,-11.11,-77.6199,Peru,PER,80474
Necochea,-38.56,-58.75,Argentina,ARG,80478
Bingol,38.885,40.498,Turkey,TUR,80568
Atakpame,7.53,1.12,Togo,TGO,80683
Klin,56.3431,36.6987,Russia,RUS,80778
Abu Kamal,34.4504,40.9186,Syria,SYR,80808
Saint Joseph,39.7598,-94.821,United States,USA,80849
Hobart,-42.85,147.295,Australia,AUS,80870
Alton,38.9033,-90.1523,United States,USA,80871
Texarkana,33.4487,-94.0814,United States,USA,80888
Natitingou,10.3204,1.39,Benin,BEN,80892
Zomba,-15.39,35.31,Malawi,MWI,80932
Linares,-35.84,-71.59,Chile,CHL,81015
Cranston,41.7658,-71.4858,United States,USA,81034
Salina Cruz,16.1671,-95.2,Mexico,MEX,81063
Farmington Hills,42.486,-83.3771,United States,USA,81129
Lakewood,33.8471,-118.1222,United States,USA,81138
Melbourne,28.1152,-80.653,United States,USA,81185
Pisco,-13.71,-76.22,Peru,PER,81207
Formosa,-15.5395,-47.34,Brazil,BRA,81232
Asbest,57.023,61.458,Russia,RUS,81248
Avare,-23.11,-48.93,Brazil,BRA,81285
Bistrita,47.138,24.513,Romania,ROU,81318
Somerville,42.3908,-71.1013,United States,USA,81322
Balqash,46.8532,74.9502,Kazakhstan,KAZ,81364
Beziers,43.3505,3.21,France,FRA,81438
Lavras,-21.2496,-45.01,Brazil,BRA,81472
Westland,42.3192,-83.3806,United States,USA,81545
Sukhumi,43.02,41.02,Georgia,GEO,81546
Warwick,41.7061,-71.4334,United States,USA,81579
Campana,-34.16,-58.96,Argentina,ARG,81612
Watampone,-4.5328,120.3334,Indonesia,IDN,81629
Bendigo,-36.76,144.28,Australia,AUS,81657
Lujan,-34.5796,-59.11,Argentina,ARG,81749
Kaspiysk,42.8747,47.6244,Russia,RUS,81752
Agboville,5.9403,-4.28,C����,CIV,81770
Williamsburg,37.2691,-76.7075,United States,USA,81840
Presidencia Roque Saenz Pena,-26.79,-60.45,Argentina,ARG,81879
Qasserine,35.1804,8.83,Tunisia,TUN,81987
Hattiesburg,31.3073,-89.3169,United States,USA,81995
Chililabombwe,-12.3696,27.82,Zambia,ZMB,82068
Abomey,7.1904,1.99,Benin,BEN,82154
Bolgatanga,10.7904,-0.85,Ghana,GHA,82177
Asela,7.9504,39.1399,Ethiopia,ETH,82240
Polatsk,55.4894,28.786,Belarus,BLR,82258
Pleasanton,37.666,-121.8805,United States,USA,82270
Madera,36.964,-120.0803,United States,USA,82278
Conroe,30.3174,-95.4705,United States,USA,82286
Fier,40.73,19.573,Albania,ALB,82297
Kilis,36.7204,37.12,Turkey,TUR,82301
Kanoya,31.3833,130.85,Japan,JPN,82335
Banska Bystrica,48.7333,19.15,Slovakia,SVK,82336
Troitsk,54.1056,61.5702,Russia,RUS,82338
Giessen,50.5837,8.65,Germany,DEU,82358
Chimaltenango,14.662,-90.82,Guatemala,GTM,82370
Nangong,37.3704,115.37,China,CHN,82386
Palmerston North,-40.3527,175.6072,New Zealand,NZL,82400
Chukai,4.2332,103.4479,Malaysia,MYS,82425
Bagamoyo,-6.4396,38.89,Tanzania,TZA,82426
Pernik,42.61,23.0227,Bulgaria,BGR,82467
Nan,18.7868,100.7715,Thailand,THA,82483
Mus,38.749,41.4969,Turkey,TUR,82536
Araxa,-19.5796,-46.95,Brazil,BRA,82595
Wiener Neustadt,47.816,16.25,Austria,AUT,82762
Amasya,40.6537,35.833,Turkey,TUR,82896
Antsiranana,-12.2765,49.3115,Madagascar,MDG,82937
Cicero,41.8445,-87.7593,United States,USA,82992
Alexandria,31.2923,-92.47,United States,USA,82995
Tulcan,0.822,-77.732,Ecuador,ECU,83000
Largo,27.9088,-82.7714,United States,USA,83065
Springfield,39.9304,-83.7961,United States,USA,83115
Buena Park,33.8572,-118.0046,United States,USA,83156
Izmayil,45.3503,28.8374,Ukraine,UKR,83194
Kampong Cham,12.0004,105.45,Cambodia,KHM,83233
Lake Forest,33.6606,-117.6712,United States,USA,83240
Bryan,30.6661,-96.367,United States,USA,83260
Codo,-4.4796,-43.88,Brazil,BRA,83288
Resita,45.297,21.8865,Romania,ROU,83324
Ouidah,6.3604,2.09,Benin,BEN,83503
Ocana,8.2404,-73.35,Colombia,COL,83511
Mission,26.204,-98.3251,United States,USA,83563
Gisenyi,-1.6847,29.2629,Rwanda,RWA,83623
Peterborough,44.3,-78.3333,Canada,CAN,83627
Troy,42.5817,-83.1458,United States,USA,83641
Londonderry,55.0004,-7.3333,United Kingdom,GBR,83652
Bethlehem,-28.2196,28.3,South Africa,ZAF,83654
Anzhero Sudzhensk,56.08,86.04,Russia,RUS,83692
Mbarara,-0.5996,30.65,Uganda,UGA,83700
Johns Creek,34.0333,-84.2027,United States,USA,83873
Porto Santana,-0.0396,-51.18,Brazil,BRA,83927
Mount Pleasant,32.8532,-79.8269,United States,USA,84170
Yurga,55.7258,84.8854,Russia,RUS,84220
Trinidad,-14.8334,-64.9,Bolivia,BOL,84259
Linjiang,41.8363,126.936,China,CHN,84315
Port Huron,42.9823,-82.4387,United States,USA,84361
Guider,9.9304,13.94,Cameroon,CMR,84647
Sumenep,-7.0049,113.8496,Indonesia,IDN,84656
Savannakhet,16.5376,104.773,Laos,LAO,84898
Nanaimo,49.146,-123.9343,Canada,CAN,84905
Redwood City,37.5026,-122.2251,United States,USA,84950
Lorient,47.7504,-3.3666,France,FRA,84952
Hoover,33.3761,-86.8065,United States,USA,84978
Puerto Limon,10,-83.0333,Costa Rica,CRI,85001
Junin,-34.5846,-60.9589,Argentina,ARG,85007
Louga,15.6104,-16.25,Senegal,SEN,85075
Ballarat,-37.5596,143.84,Australia,AUS,85109
Liepaga,56.51,21.01,Latvia,LVA,85132
Caceres,-16.05,-57.51,Brazil,BRA,85274
Bloomington,44.8306,-93.315,United States,USA,85319
Ituiutaba,-18.97,-49.46,Brazil,BRA,85345
Paulo Afonso,-9.3307,-38.2657,Brazil,BRA,85350
Versailles,48.8005,2.1333,France,FRA,85416
Sokcho,38.2087,128.5912,"Korea, South",KOR,85430
Alhambra,34.084,-118.1355,United States,USA,85474
Chumphon,10.5127,99.1872,Thailand,THA,85686
Rio Gallegos,-51.6333,-69.2166,Argentina,ARG,85700
Behbehan,30.5818,50.2615,Iran,IRN,85707
Helong,42.5348,129.0044,China,CHN,85756
Clifton,40.8631,-74.1575,United States,USA,85845
Usolye Sibirskoye,52.765,103.645,Russia,RUS,85900
Keffi,8.849,7.8736,Nigeria,NGA,85911
Poitier,46.5833,0.3333,France,FRA,85960
Chipata,-13.6296,32.64,Zambia,ZMB,85963
Huehuetenango,15.3204,-91.47,Guatemala,GTM,85992
Potiskum,11.7104,11.08,Nigeria,NGA,86002
Agua Prieta,31.3223,-109.563,Mexico,MEX,86083
Shchekino,54.0143,37.5143,Russia,RUS,86088
Lorca,37.6886,-1.6985,Spain,ESP,86119
Joplin,37.0766,-94.5016,United States,USA,86144
Panshi,42.9426,126.0561,China,CHN,86216
O'Fallon,38.7853,-90.7178,United States,USA,86274
Ioanina,39.6679,20.8509,Greece,GRC,86304
Olavarria,-36.9,-60.33,Argentina,ARG,86320
Bitola,41.0391,21.3395,Macedonia,MKD,86528
Anderson,40.0875,-85.6921,United States,USA,86565
Ruhengeri,-1.4996,29.63,Rwanda,RWA,86685
Newport Beach,33.6151,-117.8669,United States,USA,86688
Tumaco,1.81,-78.81,Colombia,COL,86713
Nouadhibou,20.9,-17.056,Mauritania,MRT,86738
Whittier,33.9678,-118.0188,United States,USA,86883
Huaraz,-9.53,-77.53,Peru,PER,86934
Lokossa,6.615,1.715,Benin,BEN,86971
Ed Dueim,13.9904,32.3,Sudan,SDN,87068
Nenjiang,49.18,125.23,China,CHN,87236
Mishan,45.5504,131.88,China,CHN,87257
Shumen,43.27,26.9294,Bulgaria,BGR,87283
Koudougou,12.2505,-2.37,Burkina Faso,BFA,87347
State College,40.791,-77.8568,United States,USA,87374
Citrus Heights,38.6948,-121.288,United States,USA,87432
Changting,25.867,116.3167,China,CHN,87458
Assis,-22.6596,-50.42,Brazil,BRA,87471
Koidu,8.4405,-10.85,Sierra Leone,SLE,87539
Gitarama,-2.0696,29.76,Rwanda,RWA,87613
Zilina,49.2198,18.7494,Slovakia,SVK,87625
Edinburg,26.3183,-98.1622,United States,USA,87650
Pergamino,-33.8996,-60.57,Argentina,ARG,87652
Uman,48.7543,30.2109,Ukraine,UKR,87658
Makeni,8.8804,-12.05,Sierra Leone,SLE,87679
Dalton,34.7688,-84.9711,United States,USA,87688
Kirkland,47.6996,-122.1982,United States,USA,87701
Buzuluk,52.7821,52.2618,Russia,RUS,87714
Napa,38.2982,-122.3011,United States,USA,87733
San Juan De Los Morros,9.901,-67.354,Venezuela,VEN,87739
Parepare,-4.0167,119.6333,Indonesia,IDN,87776
Chino,33.9836,-117.6653,United States,USA,87776
Canakkale,40.1459,26.4064,Turkey,TUR,87791
Yeysk,46.6988,38.2634,Russia,RUS,87814
Surigao,9.7843,125.4888,Philippines,PHL,87832
Agri,39.7198,43.0513,Turkey,TUR,87854
Saint John,45.267,-66.0767,Canada,CAN,87857
Ebolowa,2.9,11.15,Cameroon,CMR,87875
Madinat ath Thawrah,35.8367,38.5481,Syria,SYR,87880
Yozgat,39.818,34.815,Turkey,TUR,87881
Bowling Green,36.9725,-86.4371,United States,USA,87976
Hawthorne,33.9147,-118.3476,United States,USA,88031
Coronel Oviedo,-25.45,-56.44,Paraguay,PRY,88101
Sugar Land,29.5956,-95.6283,United States,USA,88177
Waukegan,42.3697,-87.8716,United States,USA,88182
Sao Tome,0.3334,6.7333,Sao Tome And Principe,STP,88219
Brusque,-27.13,-48.93,Brazil,BRA,88284
Qal at Bishah,20.0087,42.5987,Saudi Arabia,SAU,88291
Zhob,31.349,69.4386,Pakistan,PAK,88356
Auburn,32.6084,-85.4897,United States,USA,88379
Taldyqorghan,45,78.4,Kazakhstan,KAZ,88380
Jackson,42.243,-84.4038,United States,USA,88394
Nova Lima,-19.98,-43.85,Brazil,BRA,88399
Targoviste,44.938,25.459,Romania,ROU,88435
Norwalk,41.1144,-73.4215,United States,USA,88438
Brovary,50.4943,30.7809,Ukraine,UKR,88506
Menifee,33.6909,-117.1849,United States,USA,88531
Rapid City,44.0709,-103.22,United States,USA,88533
Chaman,30.925,66.4463,Pakistan,PAK,88568
Chosica,-11.93,-76.71,Peru,PER,88606
Montero,-17.3496,-63.26,Bolivia,BOL,88616
Norrkoping,58.5954,16.1787,Sweden,SWE,88639
Rafaela,-31.25,-61.5,Argentina,ARG,88713
Wangqing,43.3248,129.7343,China,CHN,88732
Zarate,-34.0896,-59.04,Argentina,ARG,88781
Shwebo,22.5783,95.6929,Burma,MMR,88914
Fall River,41.7136,-71.1014,United States,USA,88930
Missoula,46.8687,-114.0089,United States,USA,89017
Newton,42.3317,-71.2085,United States,USA,89045
Valle de la Pascua,9.21,-66.02,Venezuela,VEN,89080
Sumbawanga,-7.9596,31.62,Tanzania,TZA,89161
Muncie,40.1989,-85.395,United States,USA,89186
Tambacounda,13.7804,-13.68,Senegal,SEN,89212
Suffolk,36.6953,-76.6398,United States,USA,89273
Hosaina,7.5504,37.85,Ethiopia,ETH,89300
Fujin,47.2704,132.02,China,CHN,89442
Lees Summit,38.9172,-94.3816,United States,USA,89467
Chester,53.2,-2.92,United Kingdom,GBR,89531
Vlore,40.4774,19.4982,Albania,ALB,89546
Decatur,39.8555,-88.9337,United States,USA,89653
Santana do Livramento,-30.88,-55.53,Brazil,BRA,89694
Jonkoping,57.7713,14.165,Sweden,SWE,89780
Yegoryevsk,55.3848,39.0294,Russia,RUS,89795
Livermore,37.6863,-121.7607,United States,USA,89840
Francistown,-21.17,27.5,Botswana,BWA,89979
Limerick,52.6647,-8.6231,Ireland,IRL,90054
Buea,4.155,9.231,Cameroon,CMR,90088
Fishers,39.959,-85.968,United States,USA,90127
Barahona,18.2004,-71.1,Dominican Republic,DOM,90128
Mbabane,-26.3167,31.1333,Swaziland,SWZ,90138
Reconquista,-29.1395,-59.65,Argentina,ARG,90184
Kirovo-Chepetsk,58.5544,50.0444,Russia,RUS,90252
Itanhaem,-24.18,-46.8,Brazil,BRA,90385
San Leandro,37.7071,-122.1601,United States,USA,90465
Gatchina,59.5707,30.1333,Russia,RUS,90486
Phetchaburi,13.1133,99.9412,Thailand,THA,90497
Hanford,36.326,-119.6539,United States,USA,90515
Klagenfurt,46.6203,14.31,Austria,AUT,90610
Moncton,46.0833,-64.7667,Canada,CAN,90635
Drammen,59.7572,10.1907,Norway,NOR,90722
Cuauhtemoc,28.4257,-106.8696,Mexico,MEX,90835
Chauk,20.9085,94.823,Burma,MMR,90870
Luleburgaz,41.4067,27.3552,Turkey,TUR,90899
Nigde,37.976,34.694,Turkey,TUR,91039
Carmel,39.9658,-86.1461,United States,USA,91065
Pingdu,36.7904,119.94,China,CHN,91077
Muriae,-21.13,-42.39,Brazil,BRA,91173
Edmond,35.6689,-97.4159,United States,USA,91191
Portsmouth,43.058,-70.7826,United States,USA,91193
Kendu Bay,-0.3596,34.64,Kenya,KEN,91248
Mons,50.446,3.939,Belgium,BEL,91277
Albany,31.5776,-84.1762,United States,USA,91284
Helsingborg,56.0505,12.7,Sweden,SWE,91304
Tecoman,18.9204,-103.88,Mexico,MEX,91321
Novoaltaysk,53.3993,83.9588,Russia,RUS,91386
Dover,43.1887,-70.8845,United States,USA,91514
Grahamstown,-33.2996,26.52,South Africa,ZAF,91548
Westminster,33.7523,-117.9938,United States,USA,91565
Arezzo,43.4617,11.875,Italy,ITA,91589
Lafayette,39.9946,-105.0996,United States,USA,91767
Cabinda,-5.5596,12.19,Angola,AGO,91791
Kilosa,-6.8396,36.99,Tanzania,TZA,91889
Bugulma,54.5543,52.7943,Russia,RUS,91900
Kuopio,62.8943,27.6949,Finland,FIN,91900
Miami Beach,25.8171,-80.1396,United States,USA,91917
Danjiangkou,32.52,111.5,China,CHN,92008
Kohima,25.667,94.1166,India,IND,92113
Eregli,37.5063,34.0517,Turkey,TUR,92117
Ciudad Guzman,19.7104,-103.46,Mexico,MEX,92161
Calais,50.9504,1.8333,France,FRA,92201
Tubarao,-28.48,-49.02,Brazil,BRA,92275
Dhangarhi,28.695,80.593,Nepal,NPL,92294
Lawton,34.6171,-98.4204,United States,USA,92299
Itaituba,-4.2586,-55.925,Brazil,BRA,92308
Santiago de Compostela,42.8829,-8.5411,Spain,ESP,92430
Villa Maria,-32.41,-63.26,Argentina,ARG,92453
Maizuru,35.4504,135.3333,Japan,JPN,92465
Fuan,27.0704,119.62,China,CHN,92470
Tulcea,45.1993,28.7967,Romania,ROU,92475
Santa Monica,34.0232,-118.4813,United States,USA,92478
Patos,-7.0196,-37.29,Brazil,BRA,92575
Florence,34.1782,-79.785,United States,USA,92614
Foumban,5.7304,10.9,Cameroon,CMR,92673
Lynn,42.4778,-70.9662,United States,USA,92697
Plantation,26.126,-80.2617,United States,USA,92706
Sampit,-2.5329,112.95,Indonesia,IDN,92710
Quibdo,5.6904,-76.66,Colombia,COL,92780
Carson,33.8374,-118.2559,United States,USA,92797
Toowoomba,-27.5645,151.9555,Australia,AUS,92800
Rosenheim,47.8503,12.1333,Germany,DEU,92809
Terre Haute,39.4654,-87.3763,United States,USA,92841
Wukari,7.8704,9.78,Nigeria,NGA,92933
Coronel,-37.03,-73.16,Chile,CHL,92940
Kineshma,57.47,42.13,Russia,RUS,92983
Ho,6.6004,0.47,Ghana,GHA,93044
Noumea,-22.2625,166.4443,New Caledonia,NCL,93060
Darwin,-12.4254,130.85,Australia,AUS,93080
Bafang,5.1704,10.18,Cameroon,CMR,93145
Bath,51.3837,-2.35,United Kingdom,GBR,93238
Sheberghan,36.658,65.7383,Afghanistan,AFG,93241
Polatli,39.5842,32.1472,Turkey,TUR,93262
Daan,45.5,124.3,China,CHN,93297
Nazran,43.233,44.783,Russia,RUS,93357
Trelew,-43.25,-65.33,Argentina,ARG,93442
Michurinsk,52.9,40.5,Russia,RUS,93499
Blacksburg,37.23,-80.4277,United States,USA,93560
Tatui,-23.35,-47.86,Brazil,BRA,93580
Manzhouli,49.6,117.43,China,CHN,93620
Samandagi,36.1171,35.9333,Turkey,TUR,93638
Quincy,42.2516,-71.0183,United States,USA,93688
Hesperia,34.3974,-117.3144,United States,USA,93724
Sunrise,26.1547,-80.2998,United States,USA,93734
Malindi,-3.21,40.1,Kenya,KEN,94016
Livonia,42.3972,-83.3733,United States,USA,94041
Usti Nad Labem,50.663,14.081,Czechia,CZE,94105
Yishui,35.7904,118.62,China,CHN,94115
Lagos de Moreno,21.3704,-101.93,Mexico,MEX,94127
Prescott Valley,34.5983,-112.3178,United States,USA,94154
Al Fujayrah,25.1234,56.3375,United Arab Emirates,ARE,94163
Novy Urengoy,66.0833,76.6332,Russia,RUS,94212
Bento Goncalves,-29.1695,-51.52,Brazil,BRA,94271
Tracy,37.7254,-121.4447,United States,USA,94277
Slidell,30.2881,-89.7828,United States,USA,94320
Ponta Pora,-22.53,-55.73,Brazil,BRA,94331
Kirsehir,39.142,34.171,Turkey,TUR,94336
Dearborn,42.3127,-83.213,United States,USA,94444
Roswell,34.0391,-84.3513,United States,USA,94598
Presov,48.9997,21.2394,Slovakia,SVK,94718
Nowra,-34.8828,150.6,Australia,AUS,94781
Naxcivan,39.2092,45.4122,Azerbaijan,AZE,94788
Dobrich,43.5851,27.84,Bulgaria,BGR,94831
Vineland,39.4652,-74.9981,United States,USA,94943
Latacunga,-0.9296,-78.61,Ecuador,ECU,94972
Biu,10.6204,12.19,Nigeria,NGA,95005
Al Aqabah,29.527,35.0777,Jordan,JOR,95048
Osijek,45.5504,18.68,Croatia,HRV,95077
Juazeiro,-9.42,-40.5,Brazil,BRA,95132
Hradec Kralove,50.206,15.812,Czechia,CZE,95195
Catanzaro,38.9004,16.6,Italy,ITA,95251
Portsmouth,36.8468,-76.354,United States,USA,95252
Boli,45.7564,130.5759,China,CHN,95260
San Marcos,33.135,-117.1743,United States,USA,95261
Magadan,59.575,150.81,Russia,RUS,95282
San Carlos de Bariloche,-41.15,-71.3,Argentina,ARG,95394
Guliston,40.4957,68.7907,Uzbekistan,UZB,95520
South Gate,33.9448,-118.1926,United States,USA,95538
Kuznetsk,53.1204,46.6,Russia,RUS,95574
Mandeville,30.375,-90.0906,United States,USA,95576
Meridian,43.6182,-116.398,United States,USA,95623
Brockton,42.0821,-71.0242,United States,USA,95630
Manteca,37.7938,-121.2271,United States,USA,95797
Lawrence,38.9603,-95.2643,United States,USA,95800
Mekele,13.5,39.47,Ethiopia,ETH,95856
Bolzano,46.5004,11.36,Italy,ITA,95895
Sungaipenuh,-2.0631,101.3964,Indonesia,IDN,95913
Aurangabad,24.7704,84.38,India,IND,95929
Yola,9.21,12.48,Nigeria,NGA,96006
Rio Rancho,35.2873,-106.6979,United States,USA,96028
Erechim,-27.63,-52.27,Brazil,BRA,96087
Boca Raton,26.3749,-80.1078,United States,USA,96114
Idaho Falls,43.4878,-112.0359,United States,USA,96166
Kelo,9.3171,15.8,Chad,TCD,96224
Spokane Valley,47.6625,-117.2345,United States,USA,96340
Sliven,42.6794,26.33,Bulgaria,BGR,96368
Half Way Tree,18.0333,-76.8,Jamaica,JAM,96494
Corumba,-19.016,-57.65,Brazil,BRA,96520
Yen Bai,21.705,104.875,Vietnam,VNM,96540
Araguari,-18.64,-48.2,Brazil,BRA,96565
